AGS,GEN,BEZ,EWZ,KFL_km2,Turbine_Count,Total_Bruttoleistung_kW,Total_Nettoleistung_kW,Landkreis_Names,Steuerkraft,Einwohnerdichte,Waldflaeche_Prozent,Landwirtschaft_Prozent,Beschaeftigte_Primar,Beschaeftigte_Sekundar,Beschaeftigte_Tertiar,Wind_Density_kW_km2,Economic_Structure
14729,Leipzig,Landkreis,261573,1651.25,80,102472.8,102472.8,Leipzig,864.47998046875,157.880004882813,14.8299999237061,61.8199996948242,1.87000000476837,32.1399993896484,65.9899978637695,62.057713853141564,Dienstleistungsorientiert
14730,Nordsachsen,Landkreis,199688,2028.56,108,132375.73,132375.73,Nordsachsen,740.690002441406,98.9800033569336,20.75,63.1300010681152,2.57999992370605,27.6399993896484,69.7699966430664,65.25600918878416,Dienstleistungsorientiert
15001,Dessau-Roßlau,Kreisfreie Stadt,79686,245.78,13,17200,17200,Dessau-Roßlau,722.989990234375,309.470001220703,39.75,35.5900001525879,0.550000011920929,27.8099994659424,71.6399993896484,69.9812840751892,Dienstleistungsorientiert
15002,Halle (Saale),Kreisfreie Stadt,242172,135.56,26,53582.7,53582.7,Halle (Saale),707.580017089844,1679.25,18.5499992370605,24.2000007629395,0.0299999993294477,11.3199996948242,88.6500015258789,395.2692534670994,Dienstleistungsorientiert
15003,Magdeburg,Kreisfreie Stadt,240114,201.68,6,15780,15780,Magdeburg,787.719970703125,1202.35998535156,8.88000011444092,36.8800010681152,0.0299999993294477,13.710000038147,86.25,78.2427608092027,Dienstleistungsorientiert
15081,Altmarkkreis Salzwedel,Landkreis,81851,2304.45,218,412128.8,412128.8,Altmarkkreis Salzwedel,716.099975585938,35.0499992370605,29.8799991607666,59.2400016784668,5.15000009536743,29.6800003051758,65.1800003051758,178.8404174531884,Ländlich/Agrarisch
15082,Anhalt-Bitterfeld,Landkreis,156642,1461.47,245,465230,465230,Anhalt-Bitterfeld,891.349975585938,105.23999786377,22.6900005340576,60.8400001525879,2.21000003814697,37.2999992370605,60.4900016784668,318.33017441343304,Industriell
15083,Börde,Landkreis,170984,2376.86,413,712485,712485,Börde,871.469970703125,70.9300003051758,20.6399993896484,65.25,2.75999999046326,33.4300003051758,63.810001373291,299.7589256413924,Ausgeglichen
15084,Burgenlandkreis,Landkreis,177174,1419.92,241,514974,514974,Burgenlandkreis,960.929992675781,123.400001525879,14.6499996185303,68.6900024414063,1.88999998569489,33.7000007629395,64.4000015258789,362.67817905234097,Ausgeglichen
15085,Harz,Landkreis,208804,2110.41,147,269960,269960,Harz,670.390014648438,98.1500015258789,37.0099983215332,51.2599983215332,1.75,31.1700000762939,67.0699996948242,127.91827180500472,Dienstleistungsorientiert
15086,Jerichower Land,Landkreis,89914,1589.36,149,291985,291985,Jerichower Land,701.02001953125,55.810001373291,32.4199981689453,54.7000007629395,3.4300000667572,34.0699996948242,62.5099983215332,183.71231187396185,Ländlich/Agrarisch
15087,Mansfeld-Südharz,Landkreis,131071,1456.34,232,426297,426297,Mansfeld-Südharz,595.929992675781,89.379997253418,29.2999992370605,57.0900001525879,2.15000009536743,29.6399993896484,68.1999969482422,292.71804660999493,Dienstleistungsorientiert
15088,Saalekreis,Landkreis,184255,1440.45,205,364970.6,364970.6,Saalekreis,1503.81994628906,126.819999694824,10.9700002670288,69.8300018310547,1.50999999046326,32.8899993896484,65.5899963378906,253.37262660974,Dienstleistungsorientiert
15089,Salzlandkreis,Landkreis,184943,1433.61,378,704435,704435,Salzlandkreis,726.77001953125,127.160003662109,8.01000022888184,74.3399963378906,1.48000001907349,32.0400009155273,66.4700012207031,491.37143295596434,Dienstleistungsorientiert
15090,Stendal,Landkreis,109592,2436.2,352,833285,833285,Stendal,727.169982910156,43.8400001525879,22.6800003051758,64.7300033569336,4.17999982833862,26.5599994659424,69.2600021362305,342.0429357195633,Ländlich/Agrarisch
15091,Wittenberg,Landkreis,123246,1942.76,132,240091.5,240091.5,Wittenberg,741.919982910156,62.9199981689453,39.7900009155273,47.6199989318848,3.27999997138977,34.2599983215332,62.4599990844727,123.58268648726553,Ländlich/Agrarisch
16051,Erfurt,Kreisfreie Stadt,215675,269.91,36,47400,47400,Erfurt,886.880004882813,813.419982910156,9.34000015258789,55.25,0.300000011920929,13.1099996566772,86.5899963378906,175.61409358675112,Dienstleistungsorientiert
16052,Gera,Kreisfreie Stadt,94847,152.18,6,10650,10650,Gera,628.169982910156,628.830017089844,19.2000007629395,50.4799995422363,0.219999998807907,17.7099990844727,82.0599975585938,69.98291496911551,Dienstleistungsorientiert
16053,Jena,Kreisfreie Stadt,110791,114.77,0,0,0,NA,963.969970703125,959.099975585938,36.0499992370605,31.1900005340576,0.00999999977648258,23.4799995422363,76.4599990844727,0,Dienstleistungsorientiert
16054,Suhl,Kreisfreie Stadt,36986,141.62,0,0,0,NA,684.369995117188,256.369995117188,70.5599975585938,9.61999988555908,0,20.389999389648395,79.6100006103516,0,Dienstleistungsorientiert
16055,Weimar,Kreisfreie Stadt,65611,84.47,0,0,0,NA,652.859985351563,775.75,21.1100006103516,40.6300010681152,0,13.760002136230497,86.2399978637695,0,Dienstleistungsorientiert
16061,Eichsfeld,Landkreis,103441,991.15,42,84000,84000,Eichsfeld,737.820007324219,103.620002746582,32,55.7900009155273,1.73000001907349,40.560001373291,57.6699981689453,84.75003783483832,Industriell
16062,Nordhausen,Landkreis,82179,713.9,33,83670,83670,Nordhausen,677.090026855469,114.160003662109,31.2900009155273,53.8300018310547,1.54999995231628,32.5299987792969,65.879997253418,117.20128869589578,Dienstleistungsorientiert
16063,Wartburgkreis,Landkreis,159201,1371.15,60,93125,93125,Wartburgkreis,764.030029296875,114.019996643066,39.3400001525879,46.3199996948242,1.51999998092651,41.0200004577637,57.4599990844727,67.91744156365094,Industriell
16064,Unstrut-Hainich-Kreis,Landkreis,98233,931.6,116,243801.3,243801.3,Unstrut-Hainich-Kreis,705.049987792969,103.540000915527,19.7099990844727,67.5800018310547,2.4300000667572,28.9400005340576,68.620002746582,261.7016960068699,Dienstleistungsorientiert
16065,Kyffhäuserkreis,Landkreis,73216,1037.9,101,226000,226000,Kyffhäuserkreis,655.450012207031,69.9100036621094,24.3899993896484,64.129997253418,2.90000009536743,35.5900001525879,61.4700012207031,217.74737450621444,Industriell
16066,Schmalkalden-Meiningen,Landkreis,123274,1251.17,2,601,601,Schmalkalden-Meiningen,743.080017089844,96.8300018310547,49.2599983215332,39.1699981689453,1.67999994754791,37.9000015258789,60.4199981689453,0.480350392033057,Industriell
16067,Gotha,Landkreis,134472,936.06,84,220529.7,220529.7,Gotha,678.940002441406,146.279998779297,28.6800003051758,55.060001373291,1.5,37,61.5,235.59355169540416,Industriell
16068,Sömmerda,Landkreis,69418,806.88,103,245277.5,245277.5,Sömmerda,814.52001953125,84.4100036621094,8.61999988555908,78.9700012207031,3.83999991416931,41.0699996948242,55.0699996948242,303.98262442990284,Industriell
16069,Hildburghausen,Landkreis,61329,938.41,6,14454.199,14454.199,Hildburghausen,662.72998046875,64.6699981689453,47.5299987792969,42.4300003051758,3.20000004768372,42.8800010681152,53.9300003051758,15.402861222706495,Industriell
16070,Ilm-Kreis,Landkreis,106775,805.11,9,6405,6405,Ilm-Kreis,817.390014648438,132.899993896484,43.0200004577637,43.2700004577637,1,40.9900016784668,58.0200004577637,7.95543466110221,Industriell
16071,Weimarer Land,Landkreis,82892,804.47,61,123910.49,123910.49,Weimarer Land,780.169982910156,103.01000213623,17.6399993896484,68.7600021362305,2.5699999332428,33.7099990844727,63.7299995422363,154.02748393352144,Ausgeglichen
16072,Sonneberg,Landkreis,56434,460.84,1,10,10,Sonneberg,761.929992675781,121.430000305176,63.1699981689453,25.0100002288818,0.870000004768372,48.9099998474121,50.2099990844727,0.021699505251280272,Industriell
16073,Saalfeld-Rudolstadt,Landkreis,101044,1008.76,6,8100.6,8100.6,Saalfeld-Rudolstadt,837.210021972656,100.230003356934,54.9900016784668,33.0400009155273,1.82000005245209,36.7299995422363,61.4199981689453,8.030254966493517,Industriell
16074,Saale-Holzland-Kreis,Landkreis,83643,815.24,67,132043,132043,Saale-Holzland-Kreis,745.52001953125,103.089996337891,37.8800010681152,50.0299987792969,3.89000010490417,38.3699989318848,57.7299995422363,161.96825474706836,Industriell
16075,Saale-Orla-Kreis,Landkreis,78619,1151.32,36,55138.8,55138.8,Saale-Orla-Kreis,844.320007324219,67.629997253418,41.0499992370605,46.9799995422363,4.71999979019165,45.1300010681152,50.1300010681152,47.89181113851927,Industriell
16076,Greiz,Landkreis,95563,845.94,35,62659.5,62659.5,Greiz,665.940002441406,111.690002441406,26.8099994659424,58.1399993896484,2.83999991416931,43.3499984741211,53.7900009155273,74.07085608908433,Industriell
16077,Altenburger Land,Landkreis,88692,569.41,64,112431.5,112431.5,Altenburger Land,583.369995117188,154.460006713867,12.5299997329712,70.1999969482422,2.09999990463257,37.3300018310547,60.5699996948242,197.45262640276778,Industriell
